id,createdAt,username,suspend,twitterId,tweetscout_score
clpzfjo31004vfkwuni551qrd,2023-12-10T11:57:12.493Z,ShazThira,True,2249113578,0.0
clpzfjzec008vjsgv850tvbx2,2023-12-10T11:57:27.157Z,TBaswara,False,549276135,0.0
clpzfk4ya0037oqq9900pz1kw,2023-12-10T11:57:34.355Z,agusdwi_ar,False,1548529130366390272,0.0
clpzfk646006fstd9li2c7k7v,2023-12-10T11:57:35.862Z,Diamondplaye,True,1270903028409761792,5.830951894845301
clpzfkf2a007ojjy9canknn85,2023-12-10T11:57:47.459Z,xrecodz,False,929591703824097280,0.0
clpzfl0xh00adjvoxz607kutl,2023-12-10T11:58:15.797Z,Jaloho3,False,1276873788659912707,0.0
clpzfl55b0056fkwu7wcsz21g,2023-12-10T11:58:21.263Z,Animsopand,True,1627245104158371840,0.0
clpzfl61t00eqccptzm7cnt9e,2023-12-10T11:58:22.434Z,isaosan_,False,2420107825,0.0
clpzfl7xz00db7lpl2qq9y9kl,2023-12-10T11:58:24.887Z,solimansam2,False,264458593,0.0
clpzfljgi003ioqq9o955g7jd,2023-12-10T11:58:39.811Z,mujionodwi78,False,2425885626,12.609520212918492
clpzflqbe00dj7lpllat1vppa,2023-12-10T11:58:48.698Z,Jamelove897,False,1405363842918621190,0.0
clpzflqgx00ayy3conjk3qu30,2023-12-10T11:58:48.897Z,Fadhel43365718,False,1308455459615961088,0.0
clpzflt7u0096jsgvixmrh7aw,2023-12-10T11:58:52.458Z,Quagwiree,False,1335925472400576514,0.0
clpzflwif00dr7lplh3kk668g,2023-12-10T11:58:56.727Z,Airwaxim,False,902441380223619072,85.80209787645055
clpzfm3k0006tstd9vma4c9mb,2023-12-10T11:59:05.856Z,Aseps03953634,True,814037149968265216,0.0
clpzfm79w007wrs0i254slpol,2023-12-10T11:59:10.677Z,Smokeyy82,True,1040169114,0.0
clpzfmbd3003qoqq9tw69823f,2023-12-10T11:59:15.976Z,Strangethe_goat,True,1523170711241519104,36.180105030251084
clpzfmfp900aojvoxl0hhq2yr,2023-12-10T11:59:21.597Z,XMr_BoogX,False,1335414917919244288,0.0
clpzfn6z000ay26oaxvrtsicu,2023-12-10T11:59:56.941Z,ahansofiz,False,4176031161,0.0
clpzfnei20095m9bjgvuju3ow,2023-12-10T12:00:06.698Z,Averroess14,True,1170841683581210624,0.0
clpzfnrq60077std9j738exjk,2023-12-10T12:00:23.839Z,teddy_hyde1999,True,1582767725860225024,0.0
clpzfnsia009gm9bjg1neup94,2023-12-10T12:00:24.851Z,Rahmatisma2929,False,1356232883862708224,2.8284271247461903
clpzfnsqi0043oqq9ard720ik,2023-12-10T12:00:25.146Z,untahunter,False,1640247469836746752,0.0
clpzfnv0r00b926oazynv6wt6,2023-12-10T12:00:28.107Z,cryptochadsteve,False,1218005134388736001,340.6890077475351
clpzfo06j00e87lpl8ninp1bt,2023-12-10T12:00:34.796Z,nsazcs,False,1678400389387829248,0.0
clpzfo0sg00f9ccptfxhgt0sk,2023-12-10T12:00:35.585Z,Prashetyoko,False,1287759959975817218,0.0
clpzfo3g00061fkwudpmx3mfh,2023-12-10T12:00:39.024Z,CollectorNFTi,True,1509959290026881024,18.2208671582886
clpzfo7m700fhccpt9w6k4mk4,2023-12-10T12:00:44.432Z,0xal_taf,False,1720378115237789696,0.0
clpzfoy2z004goqq9nnotawk3,2023-12-10T12:01:18.731Z,Dianachannn69,False,1159018827239153669,6.0
clpzfp0910087jjy9erm5dmy4,2023-12-10T12:01:21.541Z,Nex_jacks,False,1459211190446424068,0.0
clpzfp0t7009om9bja9am4m35,2023-12-10T12:01:22.267Z,MocaCino78,False,1594234049769639936,0.0
clpzfp6rl004bgmink1lpzaxt,2023-12-10T12:01:29.986Z,Mofaadel,False,1594500695629058048,56.36488268416781
clpzfp7p300b6y3co8atau6pg,2023-12-10T12:01:31.191Z,azazelak,False,1332733393126100998,22.47220505424423
clpzfphob006kfkwu3de09uei,2023-12-10T12:01:44.123Z,septiayuda3,False,1481320012954898433,0.0
clpzfpjtb009zds3dn5hfyc9y,2023-12-10T12:01:46.895Z,rehanbejo12,False,1431231343837401091,0.0
clpzfpw2z004jgminbl03ujbb,2023-12-10T12:02:02.795Z,Masukeko00,False,1173445144307064833,0.0
clpzfq33o00es7lpl8jbjs1gq,2023-12-10T12:02:11.893Z,deniszenGAG,False,1485168174740000768,0.0
clpzfq9m9009sjsgvs446fvrv,2023-12-10T12:02:20.337Z,kutaktaw,False,2308434193,0.0
clpzfqh8z0090xippzuhajgsq,2023-12-10T12:02:30.227Z,XymusStore,False,1479601793168384000,0.0
clpzfqqdk006yd9gtx93s9a99,2023-12-10T12:02:42.056Z,SahidAbdus__,True,1265514852837142528,0.0
clpzfqxsr007zstd9j13gxipb,2023-12-10T12:02:51.675Z,teuingjadahlah,True,1166781086661144576,0.0
clpzfqy1q008ijjy91zeyry2f,2023-12-10T12:02:51.999Z,ahmdkhmdi,False,1361565309425963008,10.63014581273465
clpzfr2xj008nrs0ily9vfeyt,2023-12-10T12:02:58.327Z,omahnyik16,False,1714613416785293312,0.0
clpzfrbqi002qnv67z9qljvto,2023-12-10T12:03:09.738Z,arssurya6,False,1725890644735143936,0.0
clpzfrhtc0087std9gymbwtrl,2023-12-10T12:03:17.616Z,unxxID,False,1161384328686796800,20.71231517720798
clpzfrn2g0031nv67lwx3pb7p,2023-12-10T12:03:24.424Z,twputraa,False,188638320,19.0
clpzfrnb300afds3d1xs57ewp,2023-12-10T12:03:24.735Z,meryanto21,False,1179240949542604800,0.0
clpzfrrk3008yjjy9txmxja0p,2023-12-10T12:03:30.243Z,4lovecrypto,True,1609050186105622529,0.0
clpzfs1fp003cnv67l3wg2hoy,2023-12-10T12:03:43.046Z,yukirdwan,False,1096458449326530560,27.748873851023216
clpzfs2up008fstd95hqjv9vv,2023-12-10T12:03:44.881Z,MrGendut007,False,1184628330336673792,0.0
clpzfsciw009jxipp9krzmish,2023-12-10T12:03:57.416Z,Gunasekaran285,False,1651638304998305793,0.0
clpzfsk41009rxippqx5xwsgm,2023-12-10T12:04:07.249Z,Irvan_Suiswap,False,1474214403478212608,0.0
clpzfso2i009zxippd71bb6ya,2023-12-10T12:04:12.378Z,Hermawan125,True,369230317,0.0
clpzfsosk00bw26oaozkghi38,2023-12-10T12:04:13.316Z,Fahrudinlatif6,False,1360582297267752962,0.0
clpzfswa900a7xippqadh3t46,2023-12-10T12:04:23.025Z,parahboy295,False,1626951028477411333,0.0
clpzft66f005j1j90xrvsu4kq,2023-12-10T12:04:35.848Z,NaimiWaizh,False,1124187101568724993,10.723805294763608
clpzftbqn003pnv67ur6mc9j5,2023-12-10T12:04:43.055Z,urbftyp,False,1339648567,14.560219778561036
clpzftlyp0058gminoe12wz6s,2023-12-10T12:04:56.305Z,0xReeze,True,974130169978937344,0.0
clpzfu0t10099jjy962geyqwk,2023-12-10T12:05:15.541Z,JhordyNear,False,1359715616576270339,0.0
clpzfu3rw009irs0ik7n9f6z3,2023-12-10T12:05:19.389Z,no_ricoo,False,1140974429834366977,0.0
clpzfudko008m9ryjvyz2gdoy,2023-12-10T12:05:32.088Z,Odolabang,False,564359243,0.0
clpzfufe200f67lpltkbx1983,2023-12-10T12:05:34.443Z,muhammadeko1996,False,1692164800531554304,0.0
clpzfuivt009qrs0iqtrvdjxc,2023-12-10T12:05:38.905Z,gilbert0sol,True,1014850490373320704,148.0506670028879
clpzfurb00071fkwu4ahtbwys,2023-12-10T12:05:49.885Z,wildrichbitchh,False,1551350139058798592,0.0
clpzfuwa800b1jsgv0e9vv53j,2023-12-10T12:05:56.337Z,faliey287,False,1453541105014693897,220.95927226527516
clpzfv1jq008lrt92bahcmhcf,2023-12-10T12:06:03.158Z,McDaniel185,False,1684155835000274944,0.0
clpzfvcb8008vstd9ng3a446m,2023-12-10T12:06:17.108Z,KanataIX,False,1372860212026118147,0.0
clpzfvduj00anxipprke0fnsq,2023-12-10T12:06:19.099Z,AngelinaFy0,True,1401948137002913794,0.0
clpzfvhsy008wrt92btqa96oj,2023-12-10T12:06:24.226Z,enjiSOL,False,1251895541618708480,139.7855500400524
clpzfvu3p0073149lxf7weoj1,2023-12-10T12:06:40.165Z,KanaWindi,False,1581101162199420928,0.0
clpzfvwqy00cpy3cojet0so2d,2023-12-10T12:06:43.595Z,Rayyndra,False,1520637363260600320,0.0
clpzfw74700alm9bjwszc2kg9,2023-12-10T12:06:57.032Z,adaniamir1,False,2650522824,0.0
clpzfwrk200d0y3comzvfj2w1,2023-12-10T12:07:23.522Z,kahiyang93,False,1641734447128252417,0.0
clpzfxrmf00dby3coocxuwnnf,2023-12-10T12:08:10.264Z,crypto_brooklyn,False,1384894900999688193,76.70071707617863
clpzfxsc3005coqq99vy7s9jp,2023-12-10T12:08:11.188Z,urasaka16,True,1365239400842452992,0.0
clpzfxvr700cl26oa6ynuzy9e,2023-12-10T12:08:15.619Z,thorirahman,False,1673412755909644288,0.0
clpzfxvxp00djy3cofowh3enm,2023-12-10T12:08:15.854Z,VladlenBtc,False,1446187863201157120,0.0
clpzfyc6900a7rs0iz5gntuop,2023-12-10T12:08:36.898Z,SulaimanRangku6,False,1495012219045564417,0.0
clpzfysq200cw26oaipni44u5,2023-12-10T12:08:58.346Z,AbdallaWisnu,True,1433401277145247752,0.0
clpzfyujk009prt92olezpglr,2023-12-10T12:09:00.704Z,ruzaldi06,False,463764330,0.0
clpzfz74d00airs0i5kpbtvok,2023-12-10T12:09:17.006Z,HananIndra1,True,813050203389489152,0.0
clpzfzeap00duy3coz7r0iob0,2023-12-10T12:09:26.305Z,Aryeahhhhh,True,1389973587080089604,0.0
clpzfzkgj005koqq99ap9trxc,2023-12-10T12:09:34.292Z,khariss507,False,1136630832,0.0
clpzfzpuw00go7lplbtd1innm,2023-12-10T12:09:41.288Z,0xweabo,False,1572900547312889856,0.0
clpzfzr2400bam9bjt05davzq,2023-12-10T12:09:42.845Z,BiohazardIX,False,251442255,6.6332495807108
clpzfzvp300e2y3cobv8xmnjq,2023-12-10T12:09:48.855Z,Ayu_shinta2009,True,1156505193153908736,0.0
clpzfzyal005soqq9ue298wxt,2023-12-10T12:09:52.222Z,cardonchert,False,2494364322,48.53864439804639
clpzg073v009istd9knmirpif,2023-12-10T12:10:03.643Z,adi_giffary,False,121329367,0.0
clpzg1rtp0081149ldocjwomk,2023-12-10T12:11:17.149Z,CallMeJarrCD,True,1399210790100500481,0.0
clpzg1xn200eay3coli5ym74e,2023-12-10T12:11:24.687Z,Jojon13468463,False,1443786681891524629,0.0
clpzg204c000flrt346hovtyd,2023-12-10T12:11:27.901Z,lakhsaSol,False,1725045954326540288,0.0
clpzg20yx006v1j90libnrdd1,2023-12-10T12:11:29.001Z,shijileth,False,1725010824685879296,0.0
clpzg23bz00eiy3coas0ozurv,2023-12-10T12:11:32.063Z,0xalibb,False,586425643,0.0
clpzg26o300731j90tdtwzrjx,2023-12-10T12:11:36.387Z,thorodinkson,True,1227131517463228416,0.0
clpzg2gx8007zd9gtzl9q1en6,2023-12-10T12:11:49.677Z,WhymeGM,False,1177114357110431744,28.231188426986208
clpzg2j2z006hgmin6krwpylu,2023-12-10T12:11:52.476Z,RTsabil,False,1473855460079857665,0.0
clpzg2xuw00dg26oaryg6ow8a,2023-12-10T12:12:11.625Z,EthereumSwiss,False,1663281520587726850,0.0
clpzg309m0087d9gtv65hpswf,2023-12-10T12:12:14.747Z,3reth18,True,1691134930179473408,0.0
clpzg36a700eqy3co8s7io84k,2023-12-10T12:12:22.543Z,Heruanam20,False,1360284807733776384,0.0
clpzg3ck000bfjvoxdcr073j6,2023-12-10T12:12:30.673Z,hanminkyaw0,False,1310927884022812672,64.19501538281614
clpzg3ggj008fd9gtn2trzrmc,2023-12-10T12:12:35.732Z,PatimuraRoger,False,1286719942578987008,0.0
clpzg3k190082fkwun2up4k28,2023-12-10T12:12:40.366Z,bashirovais3,False,1473974412156104705,0.0
clpzg3oek00b2rs0ixfa28b3e,2023-12-10T12:12:46.028Z,ambar23405523,False,1246541101827125248,0.0
clpzg3wik009wstd9rzo0whxa,2023-12-10T12:12:56.540Z,Web360View,False,1322123013173604352,15.0
clpzg3wxj008c149l2jp1h9v8,2023-12-10T12:12:57.079Z,ItsSolguy,False,595241043,15.362291495737216
clpzg49ve0062oqq9oxn4sw3q,2023-12-10T12:13:13.850Z,ZaisCrypto,False,1065992185022054403,8.54400374531753
clpzg4a5500bdrs0isqti57th,2023-12-10T12:13:14.201Z,Hokihoki29,False,465699060,0.0
clpzg4i7d006ygminnpwtnzel,2023-12-10T12:13:24.650Z,aingpipin,False,1530420929834422273,0.0
clpzg4l9800blrs0ihp4zp195,2023-12-10T12:13:28.605Z,TriBudiadhanin1,False,1202756096605032448,23.2379000772445
clpzg4pft006aoqq9ihbvbn59,2023-12-10T12:13:34.026Z,Nando62040785,False,1288846374780276737,0.0
clpzg4uln000izres3lsy4v3s,2023-12-10T12:13:40.715Z,NPrihatinj,False,1630616862873767937,0.0
clpzg4yag00aastd9qy17q7e3,2023-12-10T12:13:45.496Z,Munif200,False,1220418597761105920,32.449961479175904
clpzg55qn008k149l8ocqflxc,2023-12-10T12:13:55.151Z,treezy_eth,False,1334144399752695808,65.26867548832288
clpzg55vx006loqq9ranyg1yj,2023-12-10T12:13:55.342Z,CorporationSOL,False,1433444408532381696,10.908712114635714
clpzg57dw00bljsgvjzdz1l3v,2023-12-10T12:13:57.284Z,pemulungcrpt,False,1583421663969873921,0.0
clpzg5axx00dv26oaaam9c2gs,2023-12-10T12:14:01.894Z,tut_svobodno,False,2581092463,49.969990994595946
clpzg5bdr00btjvoxo38urj1h,2023-12-10T12:14:02.463Z,ViBey39408629,False,1369881758448115718,0.0
clpzg5bpu000wlrt3ng36pljo,2023-12-10T12:14:02.898Z,huemrath,False,323889448,22.47220505424423
clpzg5chi000qzresv393s04s,2023-12-10T12:14:03.894Z,ImanZ11411617,True,1392531788958822405,0.0
clpzg5d9i006toqq9wetml3uk,2023-12-10T12:14:04.902Z,workIncrypts,False,1367546939420651523,10.14889156509222
clpzg5e0h00gy7lpltt5ncjdb,2023-12-10T12:14:05.874Z,HopelessUserwww,False,1355947559097925644,0.0
clpzg5fr200e326oa9swea3y3,2023-12-10T12:14:08.127Z,Kaefjeka,False,1645054259145363457,0.0
clpzg5g0j0014lrt3twmrdl8i,2023-12-10T12:14:08.467Z,CrContingency,True,1384120515502084096,22.561028345356956
clpzg5hx30000lko5e69crylf,2023-12-10T12:14:10.935Z,nopaperhand,False,1581751203049922561,3.4641016151377544
clpzg5ibs009d9ryjgm0b88l6,2023-12-10T12:14:11.465Z,ratecryptooo1,False,1538058725411504129,0.0
clpzg5k5t00btjsgv5m38rb5r,2023-12-10T12:14:13.842Z,bitali_a,False,1355922678625030148,0.0
clpzg5lzk0076gminjc7f7irh,2023-12-10T12:14:16.208Z,sorokin_16_,False,975760364934754304,27.892651361962706
clpzg5muh00001mp8kzvx6ouc,2023-12-10T12:14:17.321Z,blackboycardi,False,1504775325363941397,11.74734012447073
clpzg5ors008wd9gt9fk5v02a,2023-12-10T12:14:19.816Z,VladSultan,False,1063365503937327104,0.0
clpzg5yw0007m1j90ixlkv7rx,2023-12-10T12:14:32.929Z,FintechFisher,False,1553715292869730306,20.09975124224178
clpzg60ef0094d9gt283vs3rj,2023-12-10T12:14:34.887Z,moch_zaylani,False,2548236349,0.0
clpzg63m0008v149l6cwpp04a,2023-12-10T12:14:39.049Z,degenzosty,False,1393703059939680258,3.3166247903554
clpzg66ji0074oqq9yt91qhsf,2023-12-10T12:14:42.847Z,Enjoy1Hepi,False,1196871591063277568,18.973665961010276
clpzg66o300brm9bjfssq6jhb,2023-12-10T12:14:43.011Z,BanHolly,False,1392023509,22.64950330581225
clpzg678n00aistd91mt4cr4i,2023-12-10T12:14:43.752Z,OurBandIsTrying,False,1449304016,0.0
clpzg67t400f1y3coaepl3r2i,2023-12-10T12:14:44.488Z,DodikCrypto,False,1640227095648301057,0.0
clpzg69kq00c1jsgvdj3h2plx,2023-12-10T12:14:46.779Z,Crypto_Shara,True,1068462248807542786,37.1887079635741
clpzg6a6n001flrt3zjfv15v8,2023-12-10T12:14:47.567Z,Iwaniw3,False,1185423325519986688,0.0
clpzg6ddj00f9y3cotns1x6gs,2023-12-10T12:14:51.703Z,NKmsIkCJZWYSnyi,False,1254024673890885634,2.6457513110645907
clpzg6du800h67lpl82ejn688,2023-12-10T12:14:52.304Z,bapsSol,False,1386293774930702343,23.473389188611005
clpzg6fyz0014zress2hfo15v,2023-12-10T12:14:55.067Z,GrankJACK21,False,1475162142815002624,41.19465984809196
clpzg6fzj009o9ryjd26j6ai7,2023-12-10T12:14:55.087Z,WisnuDimas7,False,1280806105254260738,0.0
clpzg6hu400c4jvox6lnx478x,2023-12-10T12:14:57.484Z,OlegRom06983762,False,1610195319131619328,0.0
clpzg6ict000b1mp8jrnipaof,2023-12-10T12:14:58.157Z,0xjpnsm,False,470560970,39.1279950930277
clpzg6isk007foqq991nmqxq5,2023-12-10T12:14:58.724Z,0xclowniwe,False,1455938256785354753,16.76305461424021
clpzg6n8h0000z97wdwwugeri,2023-12-10T12:15:04.482Z,BeckyLa60860213,True,1366867297395232768,0.0
clpzg6p7t000j1mp8r8se99vb,2023-12-10T12:15:07.050Z,YmDegens,False,1534040815609139200,0.0
clpzg6pr7001czres1er6bavt,2023-12-10T12:15:07.748Z,karinecosta723,False,2287451029,0.0
clpzg6sdw009w9ryjw7ivk0iz,2023-12-10T12:15:11.156Z,maulanasapendi,False,541762038,0.0
clpzg70my009cd9gtxzecqj8r,2023-12-10T12:15:21.851Z,fahrir300,False,4125539359,0.0
clpzg747s001kzrestna8k0ni,2023-12-10T12:15:26.489Z,stilllheten13,False,390974892,22.561028345356956
clpzg74c300hh7lplpbve53ie,2023-12-10T12:15:26.644Z,Sodaaaqq,True,1463484027201986560,0.0
clpzg74eu00a6rt92oeo9z834,2023-12-10T12:15:26.743Z,MorozovWagmi,False,1381375740994805760,19.0
clpzg76nv007qoqq92hkec4jq,2023-12-10T12:15:29.660Z,BnbIkhsan,True,1444573986575118337,0.0
clpzg76x9007ggmingjbndcq6,2023-12-10T12:15:29.998Z,DERITAD007,False,1433199625972813825,119.77061409210525
clpzg7a8f00007234elohsaw4,2023-12-10T12:15:34.287Z,Edrik_Sibung17,False,1524065072309424129,0.0
clpzg7bu400aert928arttx7c,2023-12-10T12:15:36.365Z,polosatik8855,False,983690529421611008,0.0
clpzg7c6t0095149l3mwh81rt,2023-12-10T12:15:36.822Z,akbarknot,False,2695335838,0.0
clpzg7cig007yoqq9j3inxs43,2023-12-10T12:15:37.241Z,Vincy66471518,False,1174274542749061120,1.7320508075688772
clpzg7fx70003g5f29mfb1nxw,2023-12-10T12:15:41.659Z,shirubaerito1,False,897863677730336768,4.123105625617661
clpzg7gcw0000nkaz51ody70w,2023-12-10T12:15:42.225Z,jojocryptos,False,1179226414375063552,0.0
clpzg7imy0000j9otmozuriwb,2023-12-10T12:15:45.179Z,Tukimen20065867,False,1274244765819613184,0.0
clpzg7kbq008bfkwumnk92hpt,2023-12-10T12:15:47.366Z,sarh17sara,False,2522843388,0.0
clpzg7nxb00amrt92mi7nt7o3,2023-12-10T12:15:52.031Z,stan_s0l,False,1519027047808524291,25.768197453450252
clpzg7nzf0000xgy9m86y3z49,2023-12-10T12:15:52.107Z,YuriiAsmankin,False,1409735066520018946,30.199337741083
clpzg7oh400032old865c1dgc,2023-12-10T12:15:52.744Z,simian_btc,False,1411321149493940226,12.083045973594572
clpzg7r0r0003r3eeafaoqfa9,2023-12-10T12:15:56.044Z,Krava491,False,1539557036916080640,2.23606797749979
clpzg7s630000du8hukv7x6rn,2023-12-10T12:15:57.531Z,,False,,0.0
clpzg81ot0000a8neez9t8rkz,2023-12-10T12:16:09.869Z,sdalswagna5,False,776815155388813312,0.0
clpzg87nw0000utr5vftnlhya,2023-12-10T12:16:17.613Z,HtELn5vQsLybqTk,False,1381665192203935744,4.69041575982343
clpzg8ajj0003bia8ueppofix,2023-12-10T12:16:21.343Z,yerfeth,False,1659428661702041605,43.139309220245984
clpzg8c0o000060pwl0xa8qzg,2023-12-10T12:16:23.256Z,chilisolana1,False,1602738061737365504,0.0
clpzg8c6q0000kwrmsq880203,2023-12-10T12:16:23.475Z,parsing433,False,1714700128580161536,0.0
clpzg8c8r000012l98i5qhgrg,2023-12-10T12:16:23.547Z,nyawinthenight,False,787008811,26.68332812825267
clpzg8e2c0000sp1bzv59n99q,2023-12-10T12:16:25.909Z,FadhilAns2,False,1485193667505979393,0.0
clpzg8hqd000012f3k4ufpssh,2023-12-10T12:16:30.662Z,Radenn677839751,False,1503489365569277953,0.0
clpzg8if40000226ouatmj7qb,2023-12-10T12:16:31.552Z,Cassand49270219,True,1324169853587120130,0.0
clpzg8k86000hg5f2zpqp82qw,2023-12-10T12:16:33.894Z,Lord_md23,False,1619901792510410753,0.0
clpzg8n360003ssk7fimdd02x,2023-12-10T12:16:36.671Z,JalaludinAhma18,False,1412771198413414401,0.0
clpzg8ngf000812l9f59yseg5,2023-12-10T12:16:38.079Z,sanch_us,False,1519384059528589317,0.0
clpzg8r1j0000s4c7hyea5ioe,2023-12-10T12:16:42.728Z,nftToxic5,False,1544079263946756103,43.93176527297759
clpzg90020000d5tu7na28euj,2023-12-10T12:16:54.338Z,lumincrypto,False,1427678573205278722,21.0
clpzg90ik0000e14adfbq4nd9,2023-12-10T12:16:55.005Z,smmaff_eth,False,1434470378575904770,0.0
clpzg93bu0005m869ehd6xgjt,2023-12-10T12:16:58.650Z,Tarmodjiibni,False,1394501618268184578,0.0
clpzg961i00028ainwe67wppo,2023-12-10T12:17:02.166Z,comfortwobble,False,1519795908497469441,0.0
clpzg97f80003s4zh65yyth52,2023-12-10T12:17:03.957Z,ANFIMOVVADIM,True,607012587,0.0
clpzg97l5000ba8neellogp1u,2023-12-10T12:17:04.169Z,dogjojo630,False,1642913162700947457,0.0
clpzg9c3c000072vx0pir0v8o,2023-12-10T12:17:10.009Z,wawan_77777,False,1565028665402216448,17.0
clpzg9des001yzresk0i4wizq,2023-12-10T12:17:11.716Z,0xMeteorite,False,1412850330019246082,3.0
clpzg9h1q000glko5cwiez2ft,2023-12-10T12:17:16.430Z,magnatiko777,False,1534856622987784192,0.0
clpzg9ik00026zres1zvhd51v,2023-12-10T12:17:18.384Z,gaslah24,False,1623978244142927874,0.0
clpzg9n7k0003e5fe6c4wvbf4,2023-12-10T12:17:24.416Z,iwojosh,False,111887138,23.259406699226016
clpzg9ym6000gm869up27xs1h,2023-12-10T12:17:39.199Z,Lyusi16125187,False,1512437290584453130,2.23606797749979
clpzg9yv6000olko5pykax9gz,2023-12-10T12:17:39.523Z,surebtc,True,404721387,0.0
clpzg9z2m000b12f3zqxbmv8u,2023-12-10T12:17:39.791Z,jissu89651,False,1406174735369523200,0.0
clpzga3s1000be5fe1wjc3s62,2023-12-10T12:17:45.890Z,damnpalacecat,False,931196445490860032,0.0
clpzga3zm0002eimm9xy5d9a1,2023-12-10T12:17:46.162Z,web3tengu,False,1430854290999070721,32.01562118716424
clpzga4pb00chjvoxf8svft3j,2023-12-10T12:17:47.087Z,uyung76685517,True,1404260336253894660,0.0
clpzga6s4002hzresjguvb6so,2023-12-10T12:17:49.780Z,fajarichi240111,False,838558602952491008,61.00819617067857
clpzga7mc000hssk7vhp44okg,2023-12-10T12:17:50.869Z,Rafa240821,False,1497301238794588160,0.0
clpzgad3r0005amv7rws1wkjz,2023-12-10T12:17:57.975Z,kroshka20640,False,697152243636768768,14.38749456993816
clpzgaew6000es4zhp5ymnza3,2023-12-10T12:18:00.294Z,miftah_fajjar,False,1449009654931935234,0.0
clpzganwm000ms4zhzvo793gb,2023-12-10T12:18:11.974Z,HSaitov,True,3049962316,0.0
clpzgb3s6000damv7k6eho97p,2023-12-10T12:18:32.551Z,Bangjakers89,False,1177238633016778753,9.486832980505138
clpzgb4fj002uzresbypoooo5,2023-12-10T12:18:33.392Z,0xZulfikri,False,1285808737828012032,11.357816691600547
clpzgb4jb000g8ainyfa6xfsf,2023-12-10T12:18:33.527Z,SlmieP,True,1566259509089435648,0.0
clpzgb7uv000d72vxcvtl50mi,2023-12-10T12:18:37.831Z,CreepYuri,False,1395427679097303040,98.53425800197614
clpzgbd5g000o8ainl4oa7kdp,2023-12-10T12:18:44.692Z,jabosiswanto94,False,1211320789430988806,0.0
clpzgbi4a000w8ain2fj6gigm,2023-12-10T12:18:51.130Z,xeesoxee_k,False,1128448174647984129,5.196152422706632
clpzgbins000g13ghvygv0is4,2023-12-10T12:18:51.832Z,MohZierdhan,False,1239144230573883393,6.782329983125268
clpzgble5000ma8ne33l8w21n,2023-12-10T12:18:55.373Z,YtgameFF,False,1452110498774675457,0.0
clpzgbmd10032zresu91rzdoe,2023-12-10T12:18:56.629Z,CRYPTOGEN150744,True,1689526800664190976,0.0
clpzgbu0x000ua8ne7jbtvduo,2023-12-10T12:19:06.561Z,greenchtg,False,1072809313683587072,7.681145747868608
clpzgbxle000513wvyp0d3zuz,2023-12-10T12:19:11.186Z,Fokrul1129,True,1583468947625545728,0.0
clpzgcbbg0008e14aff55gi26,2023-12-10T12:19:28.972Z,PaulEvst,False,1606275525101723648,0.0
clpzgcfeq000tamv79kaw7v5l,2023-12-10T12:19:34.213Z,kirill_sit,False,2230289537,4.358898943540674
clpzgci8o0006bnq4y0mlcngg,2023-12-10T12:19:37.944Z,andreosdy,False,1166029314,0.0
clpzgckjl000ieimmwehhn54m,2023-12-10T12:19:40.930Z,tri_barus96,False,1277289735833055232,14.177446878757825
clpzgco1x000ebnq4uni4hy6l,2023-12-10T12:19:45.477Z,Ramonesramon4,False,1308065020245192704,0.0
clpzgd1ex0011amv7qxf6of2m,2023-12-10T12:20:02.794Z,shashankmen0,False,1480944156973301761,0.0
clpzgd7vl0018a8neq1jneyqd,2023-12-10T12:20:11.169Z,xkazutod,False,1408212314919116801,0.0
clpzgdet2000le5fe9ofme1un,2023-12-10T12:20:20.151Z,ochka2346149,False,1724880510529490945,0.0
clpzgdexv000v12f3b2g1rbjl,2023-12-10T12:20:20.323Z,Kropelos93,False,3460338974,37.17526059088221
clpzgdngu003dzresca82xosm,2023-12-10T12:20:31.374Z,GeorgeonWeb3,False,1645282489802301440,63.984373092185564
clpzgdpad001alko56rv039nr,2023-12-10T12:20:33.672Z,tiozaovaldir,True,198890690,0.0
clpzgdqsg001312f3eq1klv0e,2023-12-10T12:20:35.681Z,Engreedy,False,1543049347234873344,26.90724809414742
clpzgdsa3003lzresd9hc0ek4,2023-12-10T12:20:37.612Z,g_hadif,False,1388907208939753474,25.612496949731394
clpzge15h001bamv7nrtcp2on,2023-12-10T12:20:49.109Z,ssst_eth,False,1339432458,258.0600705262246
clpzge5cy000ubnq40v7qrppk,2023-12-10T12:20:54.562Z,wuvorbizzmk2,False,1677704695425675264,0.0
clpzge6rr0012s4zhp3uztmzu,2023-12-10T12:20:56.392Z,NmapAircrack,False,1724987499926478848,0.0
clpzgejmp00cxjvoxbr02cnya,2023-12-10T12:21:13.058Z,BayuASJB,False,1955501652,0.0
clpzgekba000u13ghnbi95s6o,2023-12-10T12:21:13.942Z,hontsov,False,1232726061437333504,0.0
clpzgemr8001ma8nez6vvmqyo,2023-12-10T12:21:17.108Z,nightmaregodxd,False,1492974496432676867,6.324555320336759
clpzgeted001ua8ne1fthr151,2023-12-10T12:21:25.718Z,Sikok110,True,1607568866754056192,0.0
clpzgevkj00148ain4wl7sn6c,2023-12-10T12:21:28.531Z,mantapjiwa0711,False,1126686140721815552,0.0
clpzgezu00012bnq4l1gmknua,2023-12-10T12:21:34.057Z,produmanni_web3,False,1717200469548834816,33.301651610693426
